id,AveragePrice
11454,1.8610176632140158
13402,1.807392597209678
14460,1.8793626615265748
6660,1.196812702162861
13707,1.579657844435297
4369,1.2485919210726812
1708,1.3038411519512558
17064,1.4615263019375797
4116,1.1759847039355522
14745,1.5887066417294948
17961,1.5835906694247839
14452,1.8888132765219317
11455,1.73552407872326
3345,1.1839800797337028
7928,1.1344275914589095
12798,1.5835644807516887
9442,1.6434997627096644
13345,1.5907770283137554
8592,1.131448593751367
10684,1.8724832823061492
3946,1.1058223273158478
7488,1.1434035284093205
13341,1.7270170356949188
5067,1.1716755812917319
13786,1.5694265794961562
10037,1.898223162625599
13463,1.580422008169197
9871,1.888854614958062
3591,1.175472923550727
17591,1.7239455139931823
16729,1.7353772699263041
8383,1.1525364843898191
17418,1.8843689528493122
1381,1.1175432572025732
2940,1.3717115939628486
10211,1.771180582079983
3207,1.1636609440511791
4803,1.162285873892597
13990,1.3059264533377313
11965,1.759715783598259
10598,1.7718084212857377
1792,1.1942147020086238
15109,1.621880615172725
3353,1.1213568654225403
14684,1.4534921445118343
8676,1.2979626800900084
3580,1.1847852838939088
989,1.156368277319298
4953,1.098633127651148
2894,1.197729802839507
17995,1.8657120976275792
4096,1.1774489208291419
14140,1.8906189807959544
13069,1.6988225843168174
1961,1.1706871456925523
2396,0.9495610870723118
11463,1.837446879096916
7250,1.25868021895703
6685,1.1524754436478533
9512,1.8892864319258826
14073,1.9011996431719478
4366,1.247894356755373
6448,1.1870747465391869
5296,1.190670967205311
9211,1.7053261963251267
1649,1.2054947471940056
4386,1.2411780810902326
11399,1.5497573893887895
12384,1.8791652797586698
112,1.2233295528724568
7253,1.2560641353394315
10034,1.8924692545376576
829,1.1682154832366127
1817,1.237812805148722
11062,1.7260514709151715
8353,1.096101575313125
5501,1.0846401990291035
12362,1.8889445431441318
14000,1.3543476174696882
18140,1.7296931175933912
14943,1.4305138013633758
16082,1.569318080969718
3553,1.1769918023918347
9615,1.7036230000969517
13020,1.771180582079983
4646,1.1734787863584657
9681,1.7024104234081903
613,0.77724518246523
13771,1.5677735121557381
529,1.1651380568165393
1880,1.1241266303505681
16646,1.5691575255732428
12593,1.4297564922740837
17756,1.6317065943039895
2003,1.1299795821073813
6463,1.1760782442169029
2198,1.229932759031447
13740,1.7581790106895738
3866,1.2052443547538518
12312,1.824285213640616
6235,1.1061920781123598
2313,1.1178362253436465
9005,1.144593080719982
15050,1.7354999745328832
2596,1.326037009374586
13682,1.4971831743934996
12293,1.484083137607535
6357,1.1087834087241715
7038,1.2098005397570342
5703,1.2576643375309866
13241,1.5714364175538065
15422,1.2543340010542696
13403,1.8599211935971212
15974,1.542303330202532
1472,1.2894483194713118
10342,1.7049158847950863
13612,1.8860506778551402
10537,1.5851102664404195
8112,1.239122508769198
8391,1.0752050729760945
15442,1.8844390926233703
11891,1.8975149258053776
9565,1.8690235701740143
4784,1.1884665604546745
14278,1.5141912691777102
11175,1.703081072714307
10439,1.5880753246626371
5833,1.286973442666873
12780,1.5844135358414106
11535,1.5429072153615286
7490,1.1455345691579497
16591,1.579657844435297
4797,1.167989372927493
8794,1.1488963251062352
11722,1.7538516221585214
15980,1.7049443331060388
528,1.1646901660083069
12242,1.5843678107136663
8062,1.0657112676225373
10470,1.5800286055570678
11746,1.745596427669287
3087,1.318034077265724
13192,1.7435238561812605
3388,1.0057395826354156
9437,1.7538516221585214
10237,1.885105974931608
18178,1.8843219857180609
9178,1.8756134979164298
8191,1.2057312670696048
10203,1.771180582079983
8160,1.1612920584332627
17455,1.6871286661183778
12118,1.8879864514668228
566,1.1626607061177432
14601,1.4575668635956436
10250,1.696299196920788
7170,1.4240308644881572
14913,1.7595476678702224
13759,1.5694265794961562
10392,1.7498655216680283
17690,1.7378105017356649
5857,1.4134620522938173
14850,1.8722083431054335
2293,1.1171223495111382
6063,1.375252262810021
16940,1.8925851891832293
11589,1.7038354349802645
15022,1.5073529393644258
11210,1.8851596691262853
17080,1.7224405692363631
11545,1.6473523733342612
13999,1.5038005111821773
239,1.2859627624811147
4664,1.145299804733783
1012,1.1540076387001061
17686,1.8262197328041745
11734,1.7441546607335952
11088,1.7970991465157682
10477,1.6082256030049775
9493,1.8892864319258826
11250,1.896565038094898
5216,0.9433312221490362
1775,1.1819283565051386
7079,1.1567666992279293
3084,1.322100965336213
16492,1.8491557578554698
6588,0.9649256506318702
15376,1.5829002279532118
8145,1.2693351640625792
13471,1.5705978869256
4987,1.0882640930974516
6380,1.2685121578202219
13103,1.5864274977661463
3654,1.2177598907559744
13622,1.7270194933255771
11752,1.7657637718635173
16310,1.562783829856052
3496,1.163614340153627
11364,1.3644613533479264
8517,1.1647220862056165
7979,1.1335498961765278
8919,1.192456410351511
14194,1.4339355992086027
1282,0.96628914722378
2213,1.2273345459018925
4706,1.0812276027187533
11085,1.7337260418787335
14176,1.3376727635492431
4192,1.1505626544487477
4121,1.1742883702317317
12321,1.8926025630629422
6648,1.1987057694284884
9434,1.7501215468296032
2825,1.2841074955428553
2112,1.127604583056662
7966,1.1470054821842852
2425,0.9604395378667124
2846,1.326037009374586
1625,1.1861350757001778
15792,1.4197137286478647
9240,1.560730558035525
4599,1.283786203066428
13671,1.5133815158567971
9567,1.9017574015331278
13374,1.582799416294787
15598,1.5831644928965662
6967,1.1621856803605777
5806,1.1649377971667996
2918,1.2518960595183894
10675,1.8469016284643083
12010,1.3135719377396844
11865,1.4993506922780064
