id,AveragePrice
11454,1.9066800000000128
13402,1.9387900000000107
14460,2.3001800000000037
6660,1.1575000000000013
13707,1.5242950000000368
4369,1.2455150000000044
1708,1.387930000000031
17064,1.5921349999999903
4116,1.4150849999999826
14745,1.5945399999999945
17961,1.5157649999999752
14452,2.135880000000007
11455,1.6872949999999958
3345,1.179814999999992
7928,0.937335000000005
12798,1.7958350000000038
9442,1.6787000000000127
13345,1.4693499999999966
8592,0.9559299999999922
10684,1.8921550000000398
3946,0.9037149999999984
7488,1.4710749999999857
13341,1.4953250000000098
5067,1.0800599999999894
13786,1.6077500000000358
10037,2.2051599999999993
13463,1.7256799999999968
9871,1.7037449999999874
3591,1.049875000000001
17591,1.3397600000000107
16729,2.1300149999999785
8383,1.3746549999999882
17418,2.0965299999999853
1381,0.9830200000000098
2940,1.3406650000000073
10211,1.859960000000004
3207,1.1370099999999925
4803,1.1084449999999906
13990,1.1004950000000029
11965,1.7410449999999797
10598,2.02577499999997
1792,1.351819999999997
15109,1.7024450000000237
3353,0.9838149999999953
14684,1.281619999999993
8676,1.2250800000000095
3580,1.263720000000007
989,1.0361149999999888
4953,1.014339999999991
2894,0.9383250000000025
17995,1.6201600000000063
4096,1.1195449999999982
14140,2.241340000000009
13069,1.4492550000000055
1961,1.126434999999995
2396,1.130165000000015
11463,1.8424200000000028
7250,1.2634000000000079
6685,1.3006899999999861
9512,2.0042700000000044
14073,1.8963499999999869
4366,1.1953850000000064
6448,1.3010549999999903
5296,1.0867600000000075
9211,1.7563999999999822
1649,0.9989550000000124
4386,1.3218500000000046
11399,1.5914549999999879
12384,1.631924999999963
112,1.1347899999999997
7253,1.2360500000000185
10034,2.315715000000011
829,1.0981799999999875
1817,1.3111750000000002
11062,1.7630650000000172
8353,0.9812349999999824
5501,0.931195000000024
12362,2.050615000000035
14000,1.1141650000000116
18140,1.4151700000000047
14943,0.9147449999999819
16082,1.9380099999999938
3553,1.3405049999999832
9615,1.5426100000000023
13020,1.7539750000000296
4646,1.1985549999999954
9681,1.5649700000000089
613,0.7629799999999886
13771,1.6655750000000127
529,1.0311399999999842
1880,1.1016750000000044
16646,1.6670550000000295
12593,1.1816950000000017
17756,1.431680000000016
2003,1.0812699999999928
6463,1.2141300000000006
2198,1.5031150000000018
13740,1.450410000000016
3866,1.1208299999999978
12312,1.7958300000000103
6235,1.2243100000000076
2313,1.023409999999993
9005,1.331050000000003
15050,1.954235000000006
2596,1.3767050000000234
13682,1.7031700000000023
12293,1.4306550000000025
6357,1.0190600000000036
7038,1.040645000000005
5703,1.067339999999995
13241,1.6410049999999925
