id,AveragePrice
11454,1.81387632357404
13402,1.8133913558651136
14460,1.8320075633442165
6660,1.3570828229560208
13707,1.6568787814848525
4369,1.199072337785673
1708,1.1953061154648754
17064,1.501953816699543
4116,1.1438363836320937
14745,1.6647568917926323
17961,1.660710247500114
14452,1.835569314897024
11455,1.7494906587651347
3345,1.1186630937482627
7928,1.3426814203619881
12798,1.660213078453258
9442,1.6409229937136924
13345,1.6229760377342302
8592,1.1735344630085704
10684,1.841007122312095
3946,1.103053746917829
7488,1.1160270126693999
13341,1.6645363782451297
5067,1.1190205993660824
13786,1.5204819939639989
10037,1.8388786466052367
13463,1.5310551674251027
9871,1.8284296154238973
3591,1.142682635167171
17591,1.765147177282675
16729,1.7657305575086388
8383,1.1300734258759149
17418,1.8391355938301566
1381,1.1157124892134387
2940,1.1192976331518636
10211,1.667796896869585
3207,1.117860779624933
4803,1.1186906512099808
13990,1.3952956084028383
11965,1.6692923955569297
10598,1.7731063874714172
1792,1.2078093371220355
15109,1.6343631416927713
3353,1.1164313215982242
14684,1.5082177742902614
8676,1.182410907635158
3580,1.1951268215684667
989,1.1930534939842479
4953,1.1132257422560188
2894,1.1044165820549972
17995,1.8457442853289054
4096,1.10194977114845
14140,1.8486107290199485
13069,1.7573981259356706
1961,1.1186977381168257
2396,0.9811147807827192
11463,1.7604395813939733
7250,1.374052609870857
6685,1.343675939443852
9512,1.8286501342045058
14073,1.8474544666323234
4366,1.1054791982603518
6448,1.1509455579627574
5296,1.197516355109557
9211,1.7478387093343726
1649,1.1017410781189183
4386,1.1199599958477124
11399,1.4530577845289017
12384,1.8407866035314862
112,1.1210840630885368
7253,1.374052609870857
10034,1.8294947189316035
829,1.1445196987028599
1817,1.1952933968453665
11062,1.7480592281149812
8353,0.9906027475816417
5501,0.98390186198661
12362,1.8407866035314862
14000,1.4101894804559145
18140,1.7648499188588378
14943,1.4027502388970736
16082,1.5381443584575833
3553,1.1953061770985507
9615,1.7588421756271932
13020,1.667796896869585
4646,1.1416928576002825
9681,1.7569342187009438
613,0.8253261990173683
13771,1.5198241169260385
529,1.1180893187642584
1880,1.11850282335342
16646,1.5469248823669646
12593,1.4670096103181143
17756,1.6560793093534796
2003,1.1182384898936357
6463,1.1493835207622025
2198,1.1204171723678862
13740,1.668588363041
3866,1.104189203430502
12312,1.8045547471264063
6235,1.093071889799484
2313,1.1141895701697249
9005,1.1731023663099824
15050,1.7317317570244304
2596,1.2083903737203385
13682,1.4128738318598608
12293,1.499166477197962
6357,1.3429919507592651
7038,1.3426814203619881
5703,1.0473389345349802
13241,1.5210753795788545
15422,1.3664839933545534
13403,1.841246289150048
15974,1.4916489546916665
1472,1.1849433001947778
10342,1.7478387093343726
13612,1.8406438553798674
10537,1.6613267849495552
8112,1.3566797130293053
8391,1.0894478844982924
15442,1.846655146880192
11891,1.838489099800003
9565,1.8251762636754618
4784,1.120299566698013
14278,1.4892943083320387
11175,1.757906432020177
10439,1.5358289423385012
5833,1.371270472420446
12780,1.661038629164985
11535,1.498128881983144
7490,1.1160270126693999
16591,1.6568787814848525
4797,1.1186906512099808
8794,1.1731023663099824
11722,1.6675763780889765
15980,1.7549784088074996
528,1.1182591533606496
12242,1.6632790024053754
8062,1.1259463192136885
10470,1.5559303879803397
11746,1.6649377374173147
3087,1.1975232362979782
13192,1.6649377374173147
3388,0.9955821837542624
9437,1.6675763780889765
10237,1.832819729891405
18178,1.838772732384801
9178,1.822574630940021
8191,1.350312855745358
10203,1.667796896869585
8160,1.3435725697531065
17455,1.7129143380850915
12118,1.8284296154238973
566,1.1183182149402175
14601,1.5082177742902614
10250,1.7476651192183708
7170,1.3568104915619394
14913,1.6750744566229456
13759,1.5198241169260385
10392,1.6649377374173147
17690,1.765147177282675
5857,1.374052609870857
14850,1.8476749854129322
2293,1.1153399985567019
6063,1.3672826426601943
16940,1.8480469402212532
11589,1.7492701399845259
15022,1.4470048365000736
11210,1.833238360967913
17080,1.7647583441894057
11545,1.6442832474550724
13999,1.4320194908481192
239,1.1996171524406392
4664,1.1255041745187018
1012,1.1824976240556506
17686,1.8118722320321334
11734,1.6649377374173147
11088,1.7816068645612082
10477,1.5702344129914911
9493,1.8286501342045058
11250,1.8395536015006326
5216,0.9896456360772271
1775,1.1937165214744776
7079,1.343675939443852
3084,1.1975232362979782
16492,1.7964956446615516
6588,1.0489384973708507
15376,1.6594213473759662
8145,1.3566797130293053
13471,1.5177408112505288
4987,1.1036281941094397
6380,1.3570828229560208
13103,1.7198816542907907
3654,1.1188493304667682
13622,1.7657305575086388
11752,1.6649377374173147
16310,1.5469248823669646
3496,1.1164608117573693
11364,1.4109244661055507
8517,1.250601602952431
7979,1.3426814203619881
8919,1.1933460439039736
14194,1.4215267431036394
1282,0.9784947066548189
2213,1.1194475275429923
4706,1.1177374048620565
11085,1.7581269508007855
14176,1.3954037913926272
4192,1.1036238757739547
4121,1.1408400252381012
12321,1.8314350866694273
6648,1.3570828229560208
9434,1.6675763780889765
2825,1.1219464082972586
2112,1.1198537106959314
7966,1.3426814203619881
2425,1.0236510792421813
2846,1.2083903737203385
1625,1.1042503235953434
15792,1.4094244952867585
9240,1.513958227621038
4599,1.2046541118628789
13671,1.4203197047036011
9567,1.8407866035314862
13374,1.6604075306015953
15598,1.6604825701273944
6967,1.1493835207622025
5806,1.3570828229560208
2918,1.1213118180428028
10675,1.8257710126142916
12010,1.408141684288752
11865,1.512442109185433
14079,1.84790101894296
2427,1.0250917143251739
11247,1.8398508599244698
15616,1.6612740362988092
16851,1.4490095822447655
7482,0.8638979810232771
17882,1.835569314897024
2965,1.1215946483007924
1017,1.1839010745848837
17519,1.5354128222904995
15520,1.8300438547569646
2684,0.98390186198661
10545,1.6662236534985149
517,1.1828493840521168
6014,1.3570828229560208
16920,1.84790101894296
13929,1.4831557850098516
16817,1.7546351387894128
3224,1.121326693461074
4585,1.1211254994570894
9977,1.667796896869585
13688,1.7408314994680651
16099,1.5324749880981698
3315,1.1824976240556506
16888,1.8391355938301566
979,0.8553839718907967
12978,1.4464005354160236
8373,1.0928618516163542
18223,1.7041233120705803
156,1.1215946483007924
12534,1.4920491159854905
10966,1.6160097984427197
12108,1.7478387093343726
246,1.1992223525608412
15055,1.6662236534985149
12538,1.458939509116644
9027,0.988762588683212
4025,1.1844521241203338
6941,1.1300734258759149
10925,1.6668899548731344
12803,1.6597961469115523
6136,1.3570828229560208
14175,1.4334631968636422
15649,1.8389665658055312
2470,1.1215946483007924
8856,1.051293682662741
13655,1.7728651974466316
10001,1.66680529489686
4263,1.116067888567204
7777,1.3512666433467257
8512,1.2590173024755638
11277,1.8398508599244698
7655,1.354573323971986
6949,1.1384904444649941
5959,0.9903027374029223
8804,1.1731023663099824
2951,1.1207364875270385
10119,1.7667716405811364
11404,1.4926568426336226
9435,1.6675763780889765
15699,1.514607011691535
3598,1.1445196987028599
6447,1.1509455579627574
5744,1.374052609870857
14103,1.5236543531464546
11121,1.7578296923769483
12922,1.737017986349633
10541,1.6653146625708257
15468,1.3753449969326634
4267,1.1849433001947778
4082,1.1005068746381508
14778,1.6670151196699299
18124,1.7086728270031881
5897,1.3570828229560208
4630,1.0584598409381272
3403,0.9508630971539946
10294,1.7212837451786305
2487,1.1217601715787533
3478,1.104444113435536
6449,1.1509455579627574
15369,1.3137121840100077
1199,1.1824976240556506
17103,1.5549915079608436
8299,1.3432018468031592
10573,1.663585012826853
9892,1.757406025294313
9382,1.7645071596273882
13631,1.7883932192016345
3625,1.1442446723677258
6801,1.128168278670395
885,1.199424097782139
5756,1.3687361179767716
10197,1.667796896869585
11196,1.8222645746545505
8349,0.9906027475816417
1376,1.1164666409468516
6091,1.3672826426601943
6215,0.9752198320596221
4831,1.1204511575131513
16539,1.847157208208486
493,1.1824976240556506
12866,1.8381753093919984
15093,1.655893258123908
6689,1.3562151066231334
17112,1.4429436211327855
8025,0.9906027475816417
10074,1.5849507059027323
15397,1.6883814468638105
11065,1.8317525059029114
326,1.0983650375354093
3987,1.1233725402808832
16394,1.552392630498722
9035,1.0295306879457455
3328,1.1213712849721973
17579,1.4886178521825417
948,0.8541298714165956
4016,1.1937165214744776
13158,1.662519865718584
18226,1.7256994205480458
6994,1.3426814203619881
17364,1.6230526564016852
13918,1.4481981948737936
12403,1.3502260033950055
3848,1.1043909225706214
9505,1.8286501342045058
13505,1.6603357128704048
1899,1.1194491051177662
11660,1.8284296154238973
11420,1.8286501342045058
5672,1.338067274654063
11858,1.512442109185433
2080,1.1198537106959314
2630,1.1046227207250228
12894,1.2980268084358513
8753,1.1293685003152298
6950,1.148439882462674
15240,1.4452916883968987
17071,1.4264654263589729
13224,1.6649377374173147
7190,1.3588228828890112
6004,1.3570828229560208
4428,1.104189203430502
7297,1.343675939443852
15186,1.8475577489248736
5179,0.98390186198661
7396,0.8376617223295663
8488,1.2600156668510303
9394,1.6657933099448368
8576,1.245952874730203
3636,1.1445196987028599
16291,1.816076227357024
3228,1.1198537106959314
748,1.1960237525128892
16147,1.447670815712515
13059,1.7146708770410326
3358,1.1161938351605907
8713,1.1783498642265062
11959,1.6679933096306823
1149,1.1236861350243434
2328,1.113609616846426
17099,1.701267259654818
7772,1.343675939443852
8127,1.3566797130293053
13108,1.7217417689176924
10133,1.7478387093343726
15894,1.794737831374667
1405,1.1162530732867704
10464,1.5293606886567275
10281,1.783381366994136
6199,0.8587652214855404
13994,1.6838364044973066
12544,1.4715350320066116
760,1.19756303997486
6101,1.3570828229560208
6831,1.1300734258759149
12490,1.757906432020177
13909,1.8357898336776328
17366,1.4492488871328197
4518,1.1957039282346953
16198,1.8220192674405147
408,1.1208193573292071
1663,1.1032192701957897
17565,1.8387923238120698
9190,1.7572816922710168
1726,0.8245299132667498
6632,1.3570828229560208
