id,AveragePrice
11454,1.9146666666666723
13402,1.9124166666666653
14460,2.2863333333333324
6660,1.1586999999999965
13707,1.5236166666666506
4369,1.2360333333333346
1708,1.3855833333333365
17064,1.5994166666666678
4116,1.4206333333333356
14745,1.584500000000004
17961,1.5180166666666692
14452,2.1402000000000054
11455,1.6910166666666626
3345,1.1871166666666624
7928,0.9471166666666674
12798,1.8041833333333273
9442,1.683000000000005
13345,1.4765833333333322
8592,0.9737499999999976
10684,1.892183333333328
3946,0.8991666666666672
7488,1.4612333333333372
13341,1.4974166666666613
5067,1.0815333333333352
13786,1.6055333333333313
10037,2.1895833333333257
13463,1.7419499999999963
9871,1.7070999999999912
3591,1.0468666666666682
17591,1.326799999999996
16729,2.170083333333337
8383,1.3535000000000017
17418,2.0750333333333293
1381,0.9794166666666709
2940,1.346900000000002
10211,1.8538166666666673
3207,1.13673333333333
4803,1.1061333333333299
13990,1.1070166666666672
11965,1.7341166666666592
10598,2.0368333333333353
1792,1.349916666666672
15109,1.727199999999997
3353,0.9925833333333317
14684,1.2892333333333288
8676,1.2229999999999996
3580,1.275450000000001
989,1.0412999999999983
4953,1.0100000000000016
2894,0.941116666666666
17995,1.6293000000000064
4096,1.1159333333333348
14140,2.249099999999999
13069,1.4493499999999933
1961,1.1254666666666704
2396,1.1259333333333315
11463,1.843949999999998
7250,1.25885
6685,1.2894833333333302
9512,2.006983333333335
14073,1.8716833333333363
4366,1.1998833333333314
6448,1.294283333333337
5296,1.071000000000005
9211,1.7508166666666698
1649,1.0013666666666727
4386,1.3183500000000017
11399,1.6002666666666583
12384,1.6401833333333253
112,1.1302833333333333
7253,1.2408833333333298
10034,2.3203499999999972
829,1.0949333333333342
1817,1.3254166666666676
11062,1.7645166666666603
8353,0.9854166666666676
5501,0.9323000000000011
12362,2.0431333333333184
14000,1.1206000000000025
18140,1.4189333333333338
14943,0.9143166666666654
16082,1.944133333333332
3553,1.3488333333333373
9615,1.5411166666666707
13020,1.7545000000000028
4646,1.2107333333333343
9681,1.5595999999999963
613,0.7665166666666682
13771,1.6653166666666632
529,1.0331666666666628
1880,1.1022666666666663
16646,1.6581166666666678
12593,1.1986499999999967
17756,1.4233666666666607
2003,1.0741999999999965
6463,1.2191333333333363
2198,1.5037666666666671
13740,1.4515499999999963
3866,1.1274500000000012
12312,1.7952666666666592
6235,1.204033333333333
2313,1.022633333333333
9005,1.3273166666666618
15050,1.95716666666667
2596,1.3818833333333338
13682,1.6919999999999957
12293,1.421766666666666
6357,1.0265166666666672
7038,1.037149999999997
5703,1.0820833333333366
13241,1.6390666666666682
15422,1.2216333333333347
13403,2.053216666666667
15974,1.8395000000000028
1472,1.2013833333333277
10342,1.5381666666666673
13612,1.768466666666668
10537,1.4992999999999979
8112,1.584516666666666
8391,1.1601499999999996
15442,1.8226333333333362
11891,1.9288166666666602
9565,1.7157833333333337
4784,1.168316666666661
14278,1.222866666666661
11175,1.5945999999999967
10439,1.6995833333333346
5833,1.4127666666666652
12780,1.803983333333326
11535,1.7156333333333342
7490,1.3337666666666668
16591,1.4527666666666716
4797,1.2155333333333238
8794,0.9638833333333289
11722,1.70611666666666
15980,1.743449999999998
528,1.0135833333333328
12242,1.5704666666666658
8062,1.2811833333333336
10470,1.5537333333333372
11746,1.4970666666666645
3087,1.4107333333333307
13192,1.5537999999999974
3388,0.9857833333333285
9437,1.8520666666666594
10237,1.7387333333333375
18178,1.956283333333341
9178,1.92745
8191,1.3171333333333268
10203,1.8683
8160,1.2855999999999999
17455,1.8385000000000007
12118,1.8375166666666645
566,1.0595833333333329
14601,1.5711833333333352
10250,1.4281000000000048
7170,1.597350000000007
14913,2.3502833333333255
13759,1.6967000000000012
10392,1.4803499999999983
17690,1.8435666666666661
5857,1.6880000000000004
14850,1.6002000000000027
2293,0.9910666666666714
6063,1.630766666666668
16940,1.7740666666666718
11589,1.5573166666666634
15022,1.823083333333337
11210,1.7930666666666635
17080,1.6335333333333275
11545,1.7974499999999936
13999,1.2721000000000071
239,1.141833333333329
4664,1.0500000000000016
1012,1.0503666666666651
17686,1.8253166666666611
11734,1.4900833333333303
11088,1.747249999999999
10477,1.6308166666666608
9493,1.9946333333333337
11250,1.6723166666666667
5216,0.9666333333333358
1775,1.0256000000000003
7079,1.4197666666666715
3084,1.4550500000000006
16492,1.7318333333333336
6588,1.0429333333333353
15376,1.6506499999999866
8145,1.1935333333333331
13471,1.7853333333333277
4987,0.8994333333333329
6380,1.7152833333333286
13103,1.250966666666671
3654,1.2557666666666656
13622,2.019850000000005
11752,1.8226999999999969
16310,2.1300999999999957
3496,1.176899999999997
11364,1.1819666666666657
8517,1.2247666666666603
7979,1.2375166666666635
8919,1.1402666666666634
14194,1.4195333333333333
1282,0.9385833333333344
2213,1.334266666666661
4706,0.9170500000000044
11085,1.594733333333331
14176,1.394116666666663
4192,0.9363833333333317
4121,1.2755499999999973
12321,1.7382666666666622
6648,1.3373166666666683
9434,1.727049999999997
2825,1.1808666666666667
2112,1.1843499999999967
7966,1.3290500000000007
2425,1.0870833333333279
2846,1.29468333333333
1625,1.2041500000000047
15792,1.2843000000000007
9240,1.5443666666666636
